date,region,metric,value,unit
1985-08-31,australia,credit_housing_mom,1.5,percent
1985-09-30,australia,credit_housing_mom,1.1,percent
1985-10-31,australia,credit_housing_mom,1.3,percent
1985-11-30,australia,credit_housing_mom,1.4,percent
1985-12-31,australia,credit_housing_mom,1.0,percent
1986-01-31,australia,credit_housing_mom,0.8,percent
1986-02-28,australia,credit_housing_mom,1.0,percent
1986-03-31,australia,credit_housing_mom,0.7,percent
1986-04-30,australia,credit_housing_mom,0.4,percent
1986-05-31,australia,credit_housing_mom,0.7,percent
1986-06-30,australia,credit_housing_mom,0.7,percent
1986-07-31,australia,credit_housing_mom,0.8,percent
1986-08-31,australia,credit_housing_mom,0.8,percent
1986-09-30,australia,credit_housing_mom,0.9,percent
1986-10-31,australia,credit_housing_mom,0.8,percent
1986-11-30,australia,credit_housing_mom,0.8,percent
1986-12-31,australia,credit_housing_mom,0.8,percent
1987-01-31,australia,credit_housing_mom,1.1,percent
1987-02-28,australia,credit_housing_mom,0.9,percent
1987-03-31,australia,credit_housing_mom,0.8,percent
1987-04-30,australia,credit_housing_mom,0.8,percent
1987-05-31,australia,credit_housing_mom,1.5,percent
1987-06-30,australia,credit_housing_mom,1.2,percent
1987-07-31,australia,credit_housing_mom,1.0,percent
1987-08-31,australia,credit_housing_mom,0.8,percent
1987-09-30,australia,credit_housing_mom,1.2,percent
1987-10-31,australia,credit_housing_mom,1.0,percent
1987-11-30,australia,credit_housing_mom,0.9,percent
1987-12-31,australia,credit_housing_mom,1.2,percent
1988-01-31,australia,credit_housing_mom,1.3,percent
1988-02-29,australia,credit_housing_mom,1.1,percent
1988-03-31,australia,credit_housing_mom,1.4,percent
1988-04-30,australia,credit_housing_mom,1.3,percent
1988-05-31,australia,credit_housing_mom,1.4,percent
1988-06-30,australia,credit_housing_mom,1.6,percent
1988-07-31,australia,credit_housing_mom,1.8,percent
1988-08-31,australia,credit_housing_mom,2.0,percent
1988-09-30,australia,credit_housing_mom,2.1,percent
1988-10-31,australia,credit_housing_mom,1.5,percent
1988-11-30,australia,credit_housing_mom,1.9,percent
1988-12-31,australia,credit_housing_mom,1.8,percent
1989-01-31,australia,credit_housing_mom,1.6,percent
1989-02-28,australia,credit_housing_mom,1.7,percent
1989-03-31,australia,credit_housing_mom,1.8,percent
1989-04-30,australia,credit_housing_mom,1.8,percent
1989-05-31,australia,credit_housing_mom,1.5,percent
1989-06-30,australia,credit_housing_mom,1.3,percent
1989-07-31,australia,credit_housing_mom,1.5,percent
1989-08-31,australia,credit_housing_mom,1.0,percent
1989-09-30,australia,credit_housing_mom,0.8,percent
1989-10-31,australia,credit_housing_mom,1.1,percent
1989-11-30,australia,credit_housing_mom,1.1,percent
1989-12-31,australia,credit_housing_mom,1.1,percent
1990-01-31,australia,credit_housing_mom,1.2,percent
1990-02-28,australia,credit_housing_mom,1.2,percent
1990-03-31,australia,credit_housing_mom,1.0,percent
1990-04-30,australia,credit_housing_mom,1.1,percent
1990-05-31,australia,credit_housing_mom,1.0,percent
1990-06-30,australia,credit_housing_mom,1.0,percent
1990-07-31,australia,credit_housing_mom,1.0,percent
1990-08-31,australia,credit_housing_mom,1.3,percent
1990-09-30,australia,credit_housing_mom,0.5,percent
1990-10-31,australia,credit_housing_mom,0.9,percent
1990-11-30,australia,credit_housing_mom,0.8,percent
1990-12-31,australia,credit_housing_mom,0.9,percent
1991-01-31,australia,credit_housing_mom,1.0,percent
1991-02-28,australia,credit_housing_mom,1.0,percent
1991-03-31,australia,credit_housing_mom,0.7,percent
1991-04-30,australia,credit_housing_mom,0.7,percent
1991-05-31,australia,credit_housing_mom,0.8,percent
1991-06-30,australia,credit_housing_mom,0.9,percent
1991-07-31,australia,credit_housing_mom,0.9,percent
1991-08-31,australia,credit_housing_mom,0.7,percent
1991-09-30,australia,credit_housing_mom,0.8,percent
1991-10-31,australia,credit_housing_mom,1.2,percent
1991-11-30,australia,credit_housing_mom,1.1,percent
1991-12-31,australia,credit_housing_mom,1.1,percent
1992-01-31,australia,credit_housing_mom,0.8,percent
1992-02-29,australia,credit_housing_mom,0.9,percent
1992-03-31,australia,credit_housing_mom,0.9,percent
1992-04-30,australia,credit_housing_mom,1.0,percent
1992-05-31,australia,credit_housing_mom,1.0,percent
1992-06-30,australia,credit_housing_mom,1.0,percent
1992-07-31,australia,credit_housing_mom,1.0,percent
1992-08-31,australia,credit_housing_mom,1.0,percent
1992-09-30,australia,credit_housing_mom,1.0,percent
1992-10-31,australia,credit_housing_mom,1.5,percent
1992-11-30,australia,credit_housing_mom,1.3,percent
1992-12-31,australia,credit_housing_mom,1.2,percent
1993-01-31,australia,credit_housing_mom,1.2,percent
1993-02-28,australia,credit_housing_mom,1.2,percent
1993-03-31,australia,credit_housing_mom,1.3,percent
1993-04-30,australia,credit_housing_mom,1.4,percent
1993-05-31,australia,credit_housing_mom,1.4,percent
1993-06-30,australia,credit_housing_mom,1.5,percent
1993-07-31,australia,credit_housing_mom,1.4,percent
1993-08-31,australia,credit_housing_mom,1.3,percent
1993-09-30,australia,credit_housing_mom,1.5,percent
1993-10-31,australia,credit_housing_mom,1.4,percent
1993-11-30,australia,credit_housing_mom,1.4,percent
1993-12-31,australia,credit_housing_mom,1.6,percent
1994-01-31,australia,credit_housing_mom,1.6,percent
1994-02-28,australia,credit_housing_mom,1.7,percent
1994-03-31,australia,credit_housing_mom,1.9,percent
1994-04-30,australia,credit_housing_mom,1.7,percent
1994-05-31,australia,credit_housing_mom,1.8,percent
1994-06-30,australia,credit_housing_mom,1.8,percent
1994-07-31,australia,credit_housing_mom,1.6,percent
1994-08-31,australia,credit_housing_mom,1.7,percent
1994-09-30,australia,credit_housing_mom,1.4,percent
1994-10-31,australia,credit_housing_mom,1.1,percent
1994-11-30,australia,credit_housing_mom,1.4,percent
1994-12-31,australia,credit_housing_mom,1.3,percent
1995-01-31,australia,credit_housing_mom,1.2,percent
1995-02-28,australia,credit_housing_mom,1.1,percent
1995-03-31,australia,credit_housing_mom,1.1,percent
1995-04-30,australia,credit_housing_mom,0.7,percent
1995-05-31,australia,credit_housing_mom,0.8,percent
1995-06-30,australia,credit_housing_mom,0.7,percent
1995-07-31,australia,credit_housing_mom,0.8,percent
1995-08-31,australia,credit_housing_mom,0.8,percent
1995-09-30,australia,credit_housing_mom,1.0,percent
1995-10-31,australia,credit_housing_mom,1.1,percent
1995-11-30,australia,credit_housing_mom,1.1,percent
1995-12-31,australia,credit_housing_mom,1.2,percent
1996-01-31,australia,credit_housing_mom,1.0,percent
1996-02-29,australia,credit_housing_mom,0.9,percent
1996-03-31,australia,credit_housing_mom,0.9,percent
1996-04-30,australia,credit_housing_mom,0.9,percent
1996-05-31,australia,credit_housing_mom,0.8,percent
1996-06-30,australia,credit_housing_mom,0.8,percent
1996-07-31,australia,credit_housing_mom,1.1,percent
1996-08-31,australia,credit_housing_mom,0.9,percent
1996-09-30,australia,credit_housing_mom,0.9,percent
1996-10-31,australia,credit_housing_mom,0.8,percent
1996-11-30,australia,credit_housing_mom,0.8,percent
1996-12-31,australia,credit_housing_mom,0.7,percent
1997-01-31,australia,credit_housing_mom,0.9,percent
1997-02-28,australia,credit_housing_mom,1.0,percent
1997-03-31,australia,credit_housing_mom,0.8,percent
1997-04-30,australia,credit_housing_mom,1.1,percent
1997-05-31,australia,credit_housing_mom,1.1,percent
1997-06-30,australia,credit_housing_mom,1.0,percent
1997-07-31,australia,credit_housing_mom,1.1,percent
1997-08-31,australia,credit_housing_mom,1.1,percent
1997-09-30,australia,credit_housing_mom,1.0,percent
1997-10-31,australia,credit_housing_mom,1.0,percent
1997-11-30,australia,credit_housing_mom,0.9,percent
1997-12-31,australia,credit_housing_mom,0.5,percent
1998-01-31,australia,credit_housing_mom,0.8,percent
1998-02-28,australia,credit_housing_mom,0.9,percent
1998-03-31,australia,credit_housing_mom,1.0,percent
1998-04-30,australia,credit_housing_mom,1.0,percent
1998-05-31,australia,credit_housing_mom,1.1,percent
1998-06-30,australia,credit_housing_mom,1.0,percent
1998-07-31,australia,credit_housing_mom,0.9,percent
1998-08-31,australia,credit_housing_mom,0.8,percent
1998-09-30,australia,credit_housing_mom,0.8,percent
1998-10-31,australia,credit_housing_mom,0.8,percent
1998-11-30,australia,credit_housing_mom,1.0,percent
1998-12-31,australia,credit_housing_mom,1.2,percent
1999-01-31,australia,credit_housing_mom,0.9,percent
1999-02-28,australia,credit_housing_mom,0.7,percent
1999-03-31,australia,credit_housing_mom,1.1,percent
1999-04-30,australia,credit_housing_mom,1.3,percent
1999-05-31,australia,credit_housing_mom,0.9,percent
1999-06-30,australia,credit_housing_mom,1.0,percent
1999-07-31,australia,credit_housing_mom,1.3,percent
1999-08-31,australia,credit_housing_mom,1.2,percent
1999-09-30,australia,credit_housing_mom,1.4,percent
1999-10-31,australia,credit_housing_mom,1.2,percent
1999-11-30,australia,credit_housing_mom,1.0,percent
1999-12-31,australia,credit_housing_mom,1.5,percent
2000-01-31,australia,credit_housing_mom,1.6,percent
2000-02-29,australia,credit_housing_mom,1.4,percent
2000-03-31,australia,credit_housing_mom,1.5,percent
2000-04-30,australia,credit_housing_mom,1.2,percent
2000-05-31,australia,credit_housing_mom,1.2,percent
2000-06-30,australia,credit_housing_mom,1.2,percent
2000-07-31,australia,credit_housing_mom,1.1,percent
2000-08-31,australia,credit_housing_mom,0.9,percent
2000-09-30,australia,credit_housing_mom,0.8,percent
2000-10-31,australia,credit_housing_mom,0.8,percent
2000-11-30,australia,credit_housing_mom,0.9,percent
2000-12-31,australia,credit_housing_mom,0.7,percent
2001-01-31,australia,credit_housing_mom,0.9,percent
2001-02-28,australia,credit_housing_mom,1.1,percent
2001-03-31,australia,credit_housing_mom,1.0,percent
2001-04-30,australia,credit_housing_mom,1.0,percent
2001-05-31,australia,credit_housing_mom,1.3,percent
2001-06-30,australia,credit_housing_mom,1.2,percent
2001-07-31,australia,credit_housing_mom,1.2,percent
2001-08-31,australia,credit_housing_mom,1.4,percent
2001-09-30,australia,credit_housing_mom,1.3,percent
2001-10-31,australia,credit_housing_mom,1.5,percent
2001-11-30,australia,credit_housing_mom,1.5,percent
2001-12-31,australia,credit_housing_mom,1.5,percent
2002-01-31,australia,credit_housing_mom,1.8,percent
2002-02-28,australia,credit_housing_mom,1.4,percent
2002-03-31,australia,credit_housing_mom,1.3,percent
2002-04-30,australia,credit_housing_mom,1.4,percent
2002-05-31,australia,credit_housing_mom,1.2,percent
2002-06-30,australia,credit_housing_mom,1.1,percent
2002-07-31,australia,credit_housing_mom,1.8,percent
2002-08-31,australia,credit_housing_mom,1.4,percent
2002-09-30,australia,credit_housing_mom,1.8,percent
2002-10-31,australia,credit_housing_mom,1.1,percent
2002-11-30,australia,credit_housing_mom,1.2,percent
2002-12-31,australia,credit_housing_mom,1.5,percent
2003-01-31,australia,credit_housing_mom,1.1,percent
