date,region,metric,value,unit
2021-08-31,melbourne,approvals_dwellings_total,5149,dwellings
2021-09-30,melbourne,approvals_dwellings_total,4537,dwellings
2021-10-31,melbourne,approvals_dwellings_total,4326,dwellings
2021-11-30,melbourne,approvals_dwellings_total,4968,dwellings
2021-12-31,melbourne,approvals_dwellings_total,4251,dwellings
2022-01-31,melbourne,approvals_dwellings_total,2364,dwellings
2022-02-28,melbourne,approvals_dwellings_total,5597,dwellings
2022-03-31,melbourne,approvals_dwellings_total,3743,dwellings
2022-04-30,melbourne,approvals_dwellings_total,4121,dwellings
2022-05-31,melbourne,approvals_dwellings_total,3589,dwellings
2022-06-30,melbourne,approvals_dwellings_total,4155,dwellings
2022-07-31,melbourne,approvals_dwellings_total,3256,dwellings
2022-08-31,melbourne,approvals_dwellings_total,4485,dwellings
2022-09-30,melbourne,approvals_dwellings_total,4300,dwellings
2022-10-31,melbourne,approvals_dwellings_total,4521,dwellings
2022-11-30,melbourne,approvals_dwellings_total,4068,dwellings
2022-12-31,melbourne,approvals_dwellings_total,4576,dwellings
2023-01-31,melbourne,approvals_dwellings_total,2165,dwellings
2023-02-28,melbourne,approvals_dwellings_total,3258,dwellings
2023-03-31,melbourne,approvals_dwellings_total,3503,dwellings
2023-04-30,melbourne,approvals_dwellings_total,2457,dwellings
2023-05-31,melbourne,approvals_dwellings_total,3434,dwellings
2023-06-30,melbourne,approvals_dwellings_total,3686,dwellings
2023-07-31,melbourne,approvals_dwellings_total,3156,dwellings
2023-08-31,melbourne,approvals_dwellings_total,4311,dwellings
2023-09-30,melbourne,approvals_dwellings_total,3631,dwellings
2023-10-31,melbourne,approvals_dwellings_total,3690,dwellings
2023-11-30,melbourne,approvals_dwellings_total,4432,dwellings
2023-12-31,melbourne,approvals_dwellings_total,2896,dwellings
2024-01-31,melbourne,approvals_dwellings_total,2590,dwellings
2024-02-29,melbourne,approvals_dwellings_total,3121,dwellings
2024-03-31,melbourne,approvals_dwellings_total,2978,dwellings
2024-04-30,melbourne,approvals_dwellings_total,3223,dwellings
2024-05-31,melbourne,approvals_dwellings_total,3920,dwellings
2024-06-30,melbourne,approvals_dwellings_total,2794,dwellings
2024-07-31,melbourne,approvals_dwellings_total,4230,dwellings
2024-08-31,melbourne,approvals_dwellings_total,3979,dwellings
2024-09-30,melbourne,approvals_dwellings_total,3797,dwellings
2024-10-31,melbourne,approvals_dwellings_total,5423,dwellings
2024-11-30,melbourne,approvals_dwellings_total,4145,dwellings
2024-12-31,melbourne,approvals_dwellings_total,3277,dwellings
2025-01-31,melbourne,approvals_dwellings_total,3218,dwellings
2025-02-28,melbourne,approvals_dwellings_total,5011,dwellings
2025-03-31,melbourne,approvals_dwellings_total,3390,dwellings
2025-04-30,melbourne,approvals_dwellings_total,3114,dwellings
2025-05-31,melbourne,approvals_dwellings_total,3541,dwellings
2025-06-30,melbourne,approvals_dwellings_total,3369,dwellings
2025-07-31,melbourne,approvals_dwellings_total,3839,dwellings
2025-08-31,melbourne,approvals_dwellings_total,3351,dwellings
2025-09-30,melbourne,approvals_dwellings_total,4627,dwellings
2025-10-31,melbourne,approvals_dwellings_total,3754,dwellings
2025-11-30,melbourne,approvals_dwellings_total,3903,dwellings
2025-12-31,melbourne,approvals_dwellings_total,2525,dwellings
2026-01-31,melbourne,approvals_dwellings_total,1609,dwellings
2026-02-28,melbourne,approvals_dwellings_total,4853,dwellings
2026-03-31,melbourne,approvals_dwellings_total,4080,dwellings
2026-04-30,melbourne,approvals_dwellings_total,3996,dwellings
2026-05-31,melbourne,approvals_dwellings_total,3343,dwellings
2001-07-31,melbourne,approvals_houses,2101,dwellings
2001-08-31,melbourne,approvals_houses,2724,dwellings
2001-09-30,melbourne,approvals_houses,2211,dwellings
2001-10-31,melbourne,approvals_houses,2350,dwellings
2001-11-30,melbourne,approvals_houses,2142,dwellings
2001-12-31,melbourne,approvals_houses,1964,dwellings
2002-01-31,melbourne,approvals_houses,1679,dwellings
2002-02-28,melbourne,approvals_houses,2156,dwellings
2002-03-31,melbourne,approvals_houses,2112,dwellings
2002-04-30,melbourne,approvals_houses,2443,dwellings
2002-05-31,melbourne,approvals_houses,2400,dwellings
2002-06-30,melbourne,approvals_houses,2060,dwellings
2002-07-31,melbourne,approvals_houses,2144,dwellings
2002-08-31,melbourne,approvals_houses,2279,dwellings
2002-09-30,melbourne,approvals_houses,2016,dwellings
2002-10-31,melbourne,approvals_houses,2216,dwellings
2002-11-30,melbourne,approvals_houses,1625,dwellings
2002-12-31,melbourne,approvals_houses,1919,dwellings
2003-01-31,melbourne,approvals_houses,1403,dwellings
2003-02-28,melbourne,approvals_houses,1956,dwellings
2003-03-31,melbourne,approvals_houses,1695,dwellings
2003-04-30,melbourne,approvals_houses,1840,dwellings
2003-05-31,melbourne,approvals_houses,2015,dwellings
2003-06-30,melbourne,approvals_houses,2202,dwellings
2003-07-31,melbourne,approvals_houses,2258,dwellings
2003-08-31,melbourne,approvals_houses,2030,dwellings
2003-09-30,melbourne,approvals_houses,1986,dwellings
2003-10-31,melbourne,approvals_houses,2275,dwellings
2003-11-30,melbourne,approvals_houses,2026,dwellings
2003-12-31,melbourne,approvals_houses,1766,dwellings
2004-01-31,melbourne,approvals_houses,1491,dwellings
2004-02-29,melbourne,approvals_houses,1767,dwellings
2004-03-31,melbourne,approvals_houses,2066,dwellings
2004-04-30,melbourne,approvals_houses,1832,dwellings
2004-05-31,melbourne,approvals_houses,1901,dwellings
2004-06-30,melbourne,approvals_houses,1981,dwellings
2004-07-31,melbourne,approvals_houses,1979,dwellings
2004-08-31,melbourne,approvals_houses,1662,dwellings
2004-09-30,melbourne,approvals_houses,1691,dwellings
2004-10-31,melbourne,approvals_houses,1726,dwellings
2004-11-30,melbourne,approvals_houses,1853,dwellings
2004-12-31,melbourne,approvals_houses,1275,dwellings
2005-01-31,melbourne,approvals_houses,1271,dwellings
2005-02-28,melbourne,approvals_houses,1604,dwellings
2005-03-31,melbourne,approvals_houses,1691,dwellings
2005-04-30,melbourne,approvals_houses,1760,dwellings
2005-05-31,melbourne,approvals_houses,1928,dwellings
2005-06-30,melbourne,approvals_houses,2402,dwellings
2005-07-31,melbourne,approvals_houses,1497,dwellings
2005-08-31,melbourne,approvals_houses,1641,dwellings
2005-09-30,melbourne,approvals_houses,1536,dwellings
2005-10-31,melbourne,approvals_houses,1440,dwellings
2005-11-30,melbourne,approvals_houses,1971,dwellings
2005-12-31,melbourne,approvals_houses,1427,dwellings
2006-01-31,melbourne,approvals_houses,1140,dwellings
2006-02-28,melbourne,approvals_houses,1634,dwellings
2006-03-31,melbourne,approvals_houses,1876,dwellings
2006-04-30,melbourne,approvals_houses,1390,dwellings
2006-05-31,melbourne,approvals_houses,1889,dwellings
2006-06-30,melbourne,approvals_houses,1761,dwellings
2006-07-31,melbourne,approvals_houses,1628,dwellings
2006-08-31,melbourne,approvals_houses,2192,dwellings
2006-09-30,melbourne,approvals_houses,1740,dwellings
2006-10-31,melbourne,approvals_houses,1651,dwellings
2006-11-30,melbourne,approvals_houses,1779,dwellings
2006-12-31,melbourne,approvals_houses,1111,dwellings
2007-01-31,melbourne,approvals_houses,1189,dwellings
2007-02-28,melbourne,approvals_houses,1537,dwellings
2007-03-31,melbourne,approvals_houses,1689,dwellings
2007-04-30,melbourne,approvals_houses,1424,dwellings
2007-05-31,melbourne,approvals_houses,1852,dwellings
2007-06-30,melbourne,approvals_houses,1733,dwellings
2007-07-31,melbourne,approvals_houses,1984,dwellings
2007-08-31,melbourne,approvals_houses,2009,dwellings
2007-09-30,melbourne,approvals_houses,1719,dwellings
2007-10-31,melbourne,approvals_houses,2139,dwellings
2007-11-30,melbourne,approvals_houses,2004,dwellings
2007-12-31,melbourne,approvals_houses,1628,dwellings
2008-01-31,melbourne,approvals_houses,1303,dwellings
2008-02-29,melbourne,approvals_houses,1914,dwellings
2008-03-31,melbourne,approvals_houses,1893,dwellings
2008-04-30,melbourne,approvals_houses,2021,dwellings
2008-05-31,melbourne,approvals_houses,1862,dwellings
2008-06-30,melbourne,approvals_houses,2055,dwellings
2008-07-31,melbourne,approvals_houses,1893,dwellings
2008-08-31,melbourne,approvals_houses,2071,dwellings
2008-09-30,melbourne,approvals_houses,1900,dwellings
2008-10-31,melbourne,approvals_houses,2005,dwellings
2008-11-30,melbourne,approvals_houses,1676,dwellings
2008-12-31,melbourne,approvals_houses,1426,dwellings
2009-01-31,melbourne,approvals_houses,1240,dwellings
2009-02-28,melbourne,approvals_houses,1716,dwellings
2009-03-31,melbourne,approvals_houses,1976,dwellings
2009-04-30,melbourne,approvals_houses,1954,dwellings
2009-05-31,melbourne,approvals_houses,1835,dwellings
2009-06-30,melbourne,approvals_houses,2252,dwellings
2009-07-31,melbourne,approvals_houses,2479,dwellings
2009-08-31,melbourne,approvals_houses,2273,dwellings
2009-09-30,melbourne,approvals_houses,2286,dwellings
2009-10-31,melbourne,approvals_houses,2667,dwellings
2009-11-30,melbourne,approvals_houses,2228,dwellings
2009-12-31,melbourne,approvals_houses,2040,dwellings
2010-01-31,melbourne,approvals_houses,1611,dwellings
2010-02-28,melbourne,approvals_houses,2409,dwellings
2010-03-31,melbourne,approvals_houses,2572,dwellings
2010-04-30,melbourne,approvals_houses,2127,dwellings
2010-05-31,melbourne,approvals_houses,2338,dwellings
2010-06-30,melbourne,approvals_houses,2443,dwellings
2010-07-31,melbourne,approvals_houses,2597,dwellings
2010-08-31,melbourne,approvals_houses,2282,dwellings
2010-09-30,melbourne,approvals_houses,2293,dwellings
2010-10-31,melbourne,approvals_houses,2280,dwellings
2010-11-30,melbourne,approvals_houses,2133,dwellings
2010-12-31,melbourne,approvals_houses,1874,dwellings
2011-01-31,melbourne,approvals_houses,1644,dwellings
2011-02-28,melbourne,approvals_houses,1957,dwellings
2011-03-31,melbourne,approvals_houses,2253,dwellings
2011-04-30,melbourne,approvals_houses,1690,dwellings
2011-05-31,melbourne,approvals_houses,2079,dwellings
2011-06-30,melbourne,approvals_houses,2100,dwellings
2011-07-31,melbourne,approvals_houses,2092,dwellings
2011-08-31,melbourne,approvals_houses,2053,dwellings
2011-09-30,melbourne,approvals_houses,1967,dwellings
2011-10-31,melbourne,approvals_houses,1677,dwellings
2011-11-30,melbourne,approvals_houses,1901,dwellings
2011-12-31,melbourne,approvals_houses,1425,dwellings
2012-01-31,melbourne,approvals_houses,1044,dwellings
2012-02-29,melbourne,approvals_houses,1650,dwellings
2012-03-31,melbourne,approvals_houses,1622,dwellings
2012-04-30,melbourne,approvals_houses,1274,dwellings
2012-05-31,melbourne,approvals_houses,1753,dwellings
2012-06-30,melbourne,approvals_houses,1629,dwellings
2012-07-31,melbourne,approvals_houses,1736,dwellings
2012-08-31,melbourne,approvals_houses,1814,dwellings
2012-09-30,melbourne,approvals_houses,1631,dwellings
2012-10-31,melbourne,approvals_houses,1830,dwellings
2012-11-30,melbourne,approvals_houses,1563,dwellings
2012-12-31,melbourne,approvals_houses,1201,dwellings
2013-01-31,melbourne,approvals_houses,1044,dwellings
2013-02-28,melbourne,approvals_houses,1401,dwellings
2013-03-31,melbourne,approvals_houses,1329,dwellings
2013-04-30,melbourne,approvals_houses,1514,dwellings
2013-05-31,melbourne,approvals_houses,1865,dwellings
2013-06-30,melbourne,approvals_houses,1423,dwellings
2013-07-31,melbourne,approvals_houses,1694,dwellings
2013-08-31,melbourne,approvals_houses,1714,dwellings
2013-09-30,melbourne,approvals_houses,1591,dwellings
2013-10-31,melbourne,approvals_houses,1784,dwellings
2013-11-30,melbourne,approvals_houses,1834,dwellings
2013-12-31,melbourne,approvals_houses,1356,dwellings
2014-01-31,melbourne,approvals_houses,1590,dwellings
2014-02-28,melbourne,approvals_houses,1805,dwellings
2014-03-31,melbourne,approvals_houses,1781,dwellings
2014-04-30,melbourne,approvals_houses,1730,dwellings
2014-05-31,melbourne,approvals_houses,2026,dwellings
2014-06-30,melbourne,approvals_houses,1796,dwellings
2014-07-31,melbourne,approvals_houses,2072,dwellings
2014-08-31,melbourne,approvals_houses,2018,dwellings
2014-09-30,melbourne,approvals_houses,1849,dwellings
2014-10-31,melbourne,approvals_houses,2193,dwellings
2014-11-30,melbourne,approvals_houses,1944,dwellings
2014-12-31,melbourne,approvals_houses,1555,dwellings
2015-01-31,melbourne,approvals_houses,1447,dwellings
2015-02-28,melbourne,approvals_houses,2084,dwellings
2015-03-31,melbourne,approvals_houses,2124,dwellings
2015-04-30,melbourne,approvals_houses,1946,dwellings
2015-05-31,melbourne,approvals_houses,1961,dwellings
2015-06-30,melbourne,approvals_houses,1971,dwellings
2015-07-31,melbourne,approvals_houses,2261,dwellings
2015-08-31,melbourne,approvals_houses,2173,dwellings
2015-09-30,melbourne,approvals_houses,2382,dwellings
2015-10-31,melbourne,approvals_houses,2259,dwellings
2015-11-30,melbourne,approvals_houses,2064,dwellings
